"uid","namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","plotID","subplotID","endDate","boutNumber","samplingProtocolVersion","targetTaxaPresent","taxonID","scientificName","taxonRank","family","nativeStatusCode","identificationQualifier","taxonIDRemarks","morphospeciesID","morphospeciesIDRemarks","identificationReferences","additionalSpecies","remarks","measuredBy","recordedBy"
"cf9c0b5d-ca96-4401-91fd-ce827b290e64","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","WEFR","Wedelia fruticosa Jacq.","species","Asteraceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"fcfc25db-cd3d-4c24-8651-316376a214d5","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","HEJA","Helicteres jamaicensis Jacq.","species","Sterculiaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"5977fb4e-9460-41a0-917b-3372c2c92ada","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","EUAX","Eugenia axillaris (Sw.) Willd.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6e1b7615-604a-4feb-b5f4-0a236bfef9ed","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","BOURR","Bourreria sp.","genus","Boraginaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"98915085-391f-413e-abda-f29f2de4033a","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","SIOB","Sideroxylon obovatum Lam.","species","Sapotaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6dbc0d2e-2647-4902-8a8f-1e8a7e0ecf4e","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","La cosa pelua",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6248fc3e-3d19-4064-8564-4c2c372719fa","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"1dada012-7ad5-40c3-987c-bef8e392fa39","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","RAAC","Randia aculeata L.","species","Rubiaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"d3e043b9-e3f9-46db-8f57-a398c3f005f4","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","GUSA","Guaiacum sanctum L.","species","Zygophyllaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"2e15d608-cfce-43c7-afca-17f3ddfead11","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","THSTP","Thouinia striata Radlk. var. portoricensis (Radlk.) Votava & Alain","variety","Sapindaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"68aaeba1-ce63-4129-8465-600daf3d6882","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","CACTAC","Cactaceae sp.","family","Cactaceae","UNK",NA,"four sided","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"83936b09-37d2-4269-85b0-8c056e189c57","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","REUN","Reynosia uncinata Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"9f1e1a50-941c-47f4-a533-55a2f6085781","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","PIUN","Pithecellobium unguis-cati (L.) Benth.","species","Fabaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"db904465-d22e-4a0e-ba65-aa1fb8fe90a5","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","AMEL","Amyris elemifera L.","species","Rutaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"359d401d-4167-4f32-b456-974caac60ed9","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","EURH","Eugenia rhombea (Berg) Krug & Urb.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"65918e44-1fc5-4acf-9fd4-443dc4f4a4fa","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","BUBU","Bucida buceras L.","species","Combretaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"2b041762-c222-4697-b792-8d0f926341aa","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","CRFL23","Croton flavens L.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"794bc5a8-63d9-4477-aff5-d9bc2173d59a","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","ARCA20","Argythamnia candicans Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"3f6ee25c-55a3-42e0-bcc3-99b8538692e9","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","CODO","Comocladia dodonaea (L.) Urb.","species","Anacardiaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"e5de8d1a-d94d-4f34-9706-17b803ac71a5","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","PIAL3","Pisonia albida (Heimerl) Britton ex Standl.","species","Nyctaginaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"964f7337-ccb9-472d-b533-76de2a16d7d7","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","green bean leaf",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"a0476846-ce4a-4427-bbc7-dcfd44f614f0","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","COEL2","Colubrina elliptica (Sw.) Briz. & Stern","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"2065c617-f015-4500-984e-39091b464389","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.1.10","2015-08-12",1,NA,"Y","AMEL","Amyris elemifera L.","species","Rutaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"00296791-7696-41ce-be18-5c4460ed4914","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.3.10","2015-08-12",1,NA,"Y","GUSA","Guaiacum sanctum L.","species","Zygophyllaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"66b9ebcd-6f65-44bb-a22c-723e73a5ea12","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.3.10","2015-08-12",1,NA,"Y","THSTP","Thouinia striata Radlk. var. portoricensis (Radlk.) Votava & Alain","variety","Sapindaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"4bcd3592-6dee-40f4-8865-59c1554e4971","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.1.10","2015-08-12",1,NA,"Y","GUSA","Guaiacum sanctum L.","species","Zygophyllaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"1a24be33-538e-4ff3-add7-2a9e2f690e47","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.1.10","2015-08-12",1,NA,"Y","FABACE","Fabaceae sp.","family","Fabaceae","UNK",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"cdbab504-4664-46dc-8124-403b1f29d90f","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.1.10","2015-08-12",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","La cosa pelua",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ac1233f1-eabf-4895-9212-2fb6935430a9","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40","2015-08-12",1,NA,"Y","CROTO","Croton sp.","genus","Euphorbiaceae","N",NA,"Croton glabellus","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"a289206c-6b6a-407d-a7a4-0690d7023122","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.3.10","2015-08-12",1,NA,"Y","FABACE","Fabaceae sp.","family","Fabaceae","UNK",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"789cd90f-32a9-4a30-90b8-2e6d751cdefe","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.1.10","2015-08-12",1,NA,"Y","CODI8","Coccoloba diversifolia Jacq.","species","Polygonaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"dce56def-b914-4470-92cf-0062a0bc43b5","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.1.10","2015-08-12",1,NA,"Y","THSTP","Thouinia striata Radlk. var. portoricensis (Radlk.) Votava & Alain","variety","Sapindaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ae810ed3-677a-47ed-8a69-ae0e4b40d258","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.1.10","2015-08-12",1,NA,"Y","WEFR","Wedelia fruticosa Jacq.","species","Asteraceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"7ed54e73-abf7-415b-b930-bd4ee2e3bb72","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.3.10","2015-08-12",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","La cosa pelua",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"f2275faf-75e8-4c8e-83b4-71d113e87d66","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.3.10","2015-08-12",1,NA,"Y","ARCA20","Argythamnia candicans Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"01393cd6-5781-4222-b68d-b42bb45ff55e","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.3.10","2015-08-12",1,NA,"Y","BUBU","Bucida buceras L.","species","Combretaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"fbaa0bc1-185d-4918-8190-c72d83156c9c","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.3.10","2015-08-12",1,NA,"Y","PIUN","Pithecellobium unguis-cati (L.) Benth.","species","Fabaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"f6076528-87aa-4f44-8672-11c51236dbfc","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41.1.10","2015-08-12",1,NA,"Y","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"d9c9dde5-a8a2-4873-8353-b22be50a88ab","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.3.10","2015-08-12",1,NA,"Y","CODI8","Coccoloba diversifolia Jacq.","species","Polygonaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"b247f2cd-7f43-46bd-a225-38d338bd080e","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41.1.10","2015-08-12",1,NA,"Y","CROTO","Croton sp.","genus","Euphorbiaceae","N",NA,"Croton glabellus","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"3257b010-140c-46f2-bfd8-2bff9e84d1a2","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","SCFR","Schaefferia frutescens Jacq.","species","Celastraceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"a934a3ad-9284-4301-9eb0-30ee6b9eff4b","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","REUN","Reynosia uncinata Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"86e8d345-dbba-4892-b9fc-71677a3ac0c1","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","PIAL3","Pisonia albida (Heimerl) Britton ex Standl.","species","Nyctaginaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"81ebf7c2-397b-48a6-8fec-e126de2fe844","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"e0540dc0-14e6-4542-bff6-0b3fa6ab5d26","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","CODI8","Coccoloba diversifolia Jacq.","species","Polygonaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"4007d77f-bc9e-449e-bddf-6e0a953c629c","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","JABE","Jacquinia berteroi Spreng.","species","Theophrastaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"98b3a6d9-3e95-434f-987a-3c953de37d9c","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","BUSI","Bursera simaruba (L.) Sarg.","species","Burseraceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"c90e3b58-fe33-420f-9bb4-243ddb47fd99","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","40.3.10","2015-08-12",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Crowded Twigs",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"056b08b2-d611-419b-b912-7047786e6549","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","EURH","Eugenia rhombea (Berg) Krug & Urb.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"218d4ef1-82a3-41ce-9c61-368bee0045b6","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"5b933481-2383-4ee4-8742-fc5d64ab4ad2","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41.1.10","2015-08-12",1,NA,"Y","EURH","Eugenia rhombea (Berg) Krug & Urb.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6e8ad9b9-6e5a-41f7-a2f4-43fa185048c6","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","GUSA","Guaiacum sanctum L.","species","Zygophyllaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"2034ef98-2222-4504-add9-35af07b32c76","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41.1.10","2015-08-12",1,NA,"Y","PIAL3","Pisonia albida (Heimerl) Britton ex Standl.","species","Nyctaginaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"e2453fda-8fec-44a3-9c48-950e4600da1b","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41.1.10","2015-08-12",1,NA,"Y","CODI8","Coccoloba diversifolia Jacq.","species","Polygonaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"bc81cb51-4aaa-46a8-ab1d-98e831ba8382","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41.1.10","2015-08-12",1,NA,"Y","EULI","Eugenia ligustrina (Sw.) Willd.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"28f599ca-562f-4d79-a920-b085646f342f","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Crowded Twigs",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"90beb633-260e-46a5-ad9d-22bd597be863","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","THSTP","Thouinia striata Radlk. var. portoricensis (Radlk.) Votava & Alain","variety","Sapindaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"544b7c94-3a2c-484c-b327-43b5f41f419b","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","PIUN","Pithecellobium unguis-cati (L.) Benth.","species","Fabaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"5f399f76-03b8-4a5b-9621-db6ac950596f","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41","2015-08-12",1,NA,"Y","EULI","Eugenia ligustrina (Sw.) Willd.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"fced0917-d330-4482-b7df-5d4ef8c5d8af","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41.4.10","2015-08-12",1,NA,"Y","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"e44c4768-3abe-47ae-aca0-21d43ed0038f","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.86397,"WGS84",20.25,146.9,0.5,"GUAN_042","41.4.10","2015-08-12",1,NA,"Y","EURH","Eugenia rhombea (Berg) Krug & Urb.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
